first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose,Gender
2021/4/18,2021/4/24,75-79,לא ידוע,<15,0,0,,,,,unknown
2021/4/18,2021/4/24,80+,זכר,1822,<15,<15,217,313,,0,male
2021/4/18,2021/4/24,80+,נקבה,3574,17,<15,478,707,,0,female
2021/4/18,2021/4/24,80+,לא ידוע,<15,0,0,<15,,,0,unknown
2021/4/18,2021/4/24,NULL,זכר,3940,17,0,,,,,male
2021/4/18,2021/4/24,NULL,לא ידוע,183,0,0,,,,0,unknown
2021/4/18,2021/4/24,NULL,נקבה,2558,25,0,<15,,,0,female
2021/4/25,2021/5/1,0-19,זכר,35076,164,0,1889,2651,,0,male
2021/4/25,2021/5/1,0-19,לא ידוע,156,<15,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,0-19,נקבה,33253,156,0,1823,2842,,0,female
2021/4/25,2021/5/1,20-24,זכר,4992,<15,0,1885,3029,,0,male
2021/4/25,2021/5/1,20-24,לא ידוע,57,0,0,24,37,,0,unknown
2021/4/25,2021/5/1,20-24,נקבה,6423,<15,0,1840,3113,,0,female
2021/4/25,2021/5/1,25-29,זכר,6298,19,0,1684,2693,,0,male
2021/4/25,2021/5/1,25-29,נקבה,7903,<15,0,1781,3045,,0,female
2021/4/25,2021/5/1,25-29,לא ידוע,66,0,0,19,28,,0,unknown
2021/4/25,2021/5/1,30-34,זכר,7048,<15,0,1514,2267,,0,male
2021/4/25,2021/5/1,30-34,נקבה,8697,18,0,1693,2785,,0,female
2021/4/25,2021/5/1,30-34,לא ידוע,77,0,0,32,39,,0,unknown
2021/4/25,2021/5/1,35-39,זכר,6519,<15,0,1177,1820,,0,male
2021/4/25,2021/5/1,35-39,לא ידוע,65,0,0,17,32,,0,unknown
2021/4/25,2021/5/1,35-39,נקבה,7837,15,0,1318,2040,,0,female
2021/4/25,2021/5/1,40-44,לא ידוע,29,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,40-44,נקבה,7313,<15,0,983,1470,,0,female
2021/4/25,2021/5/1,40-44,זכר,6161,<15,0,1017,1444,,0,male
2021/4/25,2021/5/1,45-49,לא ידוע,31,<15,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,45-49,נקבה,7099,18,0,905,1303,,0,female
2021/4/25,2021/5/1,45-49,זכר,5775,<15,<15,919,1273,,0,male
2021/4/25,2021/5/1,50-54,זכר,4523,<15,<15,640,890,,0,male
2021/4/25,2021/5/1,50-54,נקבה,6059,<15,0,717,984,,0,female
2021/4/25,2021/5/1,50-54,לא ידוע,28,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,55-59,זכר,3871,<15,<15,477,700,,0,male
2021/4/25,2021/5/1,55-59,לא ידוע,17,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,55-59,נקבה,5435,<15,0,570,814,,0,female
2021/4/25,2021/5/1,60-64,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,60-64,זכר,3335,<15,0,364,526,,0,male
2021/4/25,2021/5/1,60-64,נקבה,5056,<15,<15,517,683,,0,female
2021/4/25,2021/5/1,65-69,נקבה,3712,<15,<15,358,524,,0,female
2021/4/25,2021/5/1,65-69,זכר,2802,<15,<15,301,403,,0,male
2021/4/25,2021/5/1,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,70-74,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,70-74,זכר,2095,<15,0,231,347,,0,male
2021/4/25,2021/5/1,70-74,נקבה,2564,<15,0,318,479,,0,female
2021/4/25,2021/5/1,75-79,זכר,1050,0,0,104,167,,0,male
2021/4/25,2021/5/1,75-79,נקבה,1211,<15,<15,174,284,,0,female
2021/4/25,2021/5/1,75-79,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/4/25,2021/5/1,80+,זכר,1258,<15,<15,193,361,,0,male
2021/4/25,2021/5/1,80+,נקבה,2133,<15,<15,333,747,,0,female
2021/4/25,2021/5/1,80+,לא ידוע,<15,0,0,,<15,,0,unknown
2021/4/25,2021/5/1,NULL,זכר,4998,24,0,<15,<15,,0,male
2021/4/25,2021/5/1,NULL,לא ידוע,144,0,0,,,,,unknown
2021/4/25,2021/5/1,NULL,נקבה,2990,<15,0,,,,,female
2021/5/2,2021/5/8,0-19,זכר,35839,84,0,1449,1863,,0,male
2021/5/2,2021/5/8,0-19,לא ידוע,168,<15,0,<15,<15,,0,unknown
2021/5/2,2021/5/8,0-19,נקבה,32316,109,0,1441,2061,,0,female
2021/5/2,2021/5/8,20-24,זכר,4708,<15,0,1318,2028,,0,male
2021/5/2,2021/5/8,20-24,לא ידוע,55,0,0,21,28,,0,unknown
2021/5/2,2021/5/8,20-24,נקבה,5980,<15,0,1364,1961,,0,female
2021/5/2,2021/5/8,25-29,זכר,5980,<15,0,1187,1801,,0,male
2021/5/2,2021/5/8,25-29,נקבה,7724,<15,0,1301,1953,,0,female
2021/5/2,2021/5/8,25-29,לא ידוע,86,0,0,25,20,,0,unknown
2021/5/2,2021/5/8,30-34,זכר,6652,<15,0,1132,1539,,0,male
2021/5/2,2021/5/8,30-34,נקבה,8470,<15,0,1274,1888,,0,female
2021/5/2,2021/5/8,30-34,לא ידוע,84,0,0,27,22,,0,unknown
2021/5/2,2021/5/8,35-39,זכר,6252,<15,0,943,1216,,0,male
2021/5/2,2021/5/8,35-39,לא ידוע,78,0,0,30,25,,0,unknown
2021/5/2,2021/5/8,35-39,נקבה,7610,15,0,1028,1403,,0,female
2021/5/2,2021/5/8,40-44,לא ידוע,43,0,0,18,20,,0,unknown
2021/5/2,2021/5/8,40-44,נקבה,7065,<15,0,746,1032,,0,female
2021/5/2,2021/5/8,40-44,זכר,5667,<15,0,777,996,,0,male
2021/5/2,2021/5/8,45-49,לא ידוע,49,0,0,18,18,,0,unknown
2021/5/2,2021/5/8,45-49,נקבה,6816,<15,0,621,831,,0,female
2021/5/2,2021/5/8,45-49,זכר,5216,<15,<15,606,770,,0,male
2021/5/2,2021/5/8,50-54,זכר,4217,<15,<15,469,530,,0,male
2021/5/2,2021/5/8,50-54,נקבה,5773,<15,<15,554,651,,0,female
2021/5/2,2021/5/8,50-54,לא ידוע,37,0,0,15,<15,,0,unknown
2021/5/2,2021/5/8,55-59,זכר,3647,<15,0,378,416,,0,male
2021/5/2,2021/5/8,55-59,לא ידוע,25,<15,0,<15,16,,0,unknown
2021/5/2,2021/5/8,55-59,נקבה,5294,<15,<15,408,516,,0,female
2021/5/2,2021/5/8,60-64,לא ידוע,17,0,0,<15,<15,,0,unknown
2021/5/2,2021/5/8,60-64,זכר,3138,<15,0,254,326,,0,male
2021/5/2,2021/5/8,60-64,נקבה,4934,<15,0,335,461,,0,female
2021/5/2,2021/5/8,65-69,נקבה,3628,<15,<15,281,369,,0,female
2021/5/2,2021/5/8,65-69,זכר,2678,<15,0,220,263,,0,male
2021/5/2,2021/5/8,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/2,2021/5/8,70-74,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/2,2021/5/8,70-74,זכר,1954,<15,<15,168,206,,0,male
2021/5/2,2021/5/8,70-74,נקבה,2572,<15,<15,199,344,,0,female
2021/5/2,2021/5/8,75-79,זכר,954,0,0,77,112,,0,male
2021/5/2,2021/5/8,75-79,נקבה,1213,<15,0,124,186,,0,female
2021/5/2,2021/5/8,75-79,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/2,2021/5/8,80+,זכר,1288,<15,<15,126,231,,0,male
2021/5/2,2021/5/8,80+,נקבה,2524,<15,<15,230,516,,0,female
2021/5/2,2021/5/8,80+,לא ידוע,<15,0,0,,,,,unknown
2021/5/2,2021/5/8,NULL,זכר,3856,16,0,,,,,male
2021/5/2,2021/5/8,NULL,לא ידוע,153,<15,0,,,,,unknown
2021/5/2,2021/5/8,NULL,נקבה,2661,<15,0,,,,,female
2021/5/9,2021/5/15,0-19,זכר,30035,84,0,990,1626,,0,male
2021/5/9,2021/5/15,0-19,לא ידוע,112,0,0,15,20,,0,unknown
2021/5/9,2021/5/15,0-19,נקבה,25906,63,0,1006,1839,,0,female
2021/5/9,2021/5/15,20-24,זכר,4332,<15,0,954,1560,,0,male
2021/5/9,2021/5/15,20-24,לא ידוע,58,0,0,26,25,,0,unknown
2021/5/9,2021/5/15,20-24,נקבה,5144,<15,0,864,1542,,0,female
2021/5/9,2021/5/15,25-29,זכר,5472,<15,0,866,1432,,0,male
2021/5/9,2021/5/15,25-29,נקבה,6497,<15,0,879,1537,,0,female
2021/5/9,2021/5/15,25-29,לא ידוע,82,0,0,32,28,,0,unknown
2021/5/9,2021/5/15,30-34,זכר,5818,<15,0,801,1269,,0,male
2021/5/9,2021/5/15,30-34,נקבה,6541,<15,0,820,1449,,0,female
2021/5/9,2021/5/15,30-34,לא ידוע,73,0,0,29,24,,0,unknown
2021/5/9,2021/5/15,35-39,זכר,5187,<15,0,696,987,,0,male
2021/5/9,2021/5/15,35-39,לא ידוע,86,0,0,19,31,,0,unknown
2021/5/9,2021/5/15,35-39,נקבה,5820,<15,0,680,1132,,0,female
2021/5/9,2021/5/15,40-44,לא ידוע,48,0,0,<15,21,,0,unknown
2021/5/9,2021/5/15,40-44,נקבה,5316,<15,0,510,816,,0,female
2021/5/9,2021/5/15,40-44,זכר,4734,<15,0,549,790,,0,male
2021/5/9,2021/5/15,45-49,לא ידוע,29,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,45-49,נקבה,5469,<15,0,423,651,,0,female
2021/5/9,2021/5/15,45-49,זכר,4563,<15,0,472,687,,0,male
2021/5/9,2021/5/15,50-54,זכר,3653,<15,<15,350,490,,0,male
2021/5/9,2021/5/15,50-54,נקבה,4845,<15,0,378,526,,0,female
2021/5/9,2021/5/15,50-54,לא ידוע,38,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,55-59,זכר,3222,<15,<15,245,355,,0,male
2021/5/9,2021/5/15,55-59,לא ידוע,20,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,55-59,נקבה,4488,<15,0,305,450,,0,female
2021/5/9,2021/5/15,60-64,לא ידוע,18,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,60-64,זכר,2813,<15,<15,186,304,,0,male
2021/5/9,2021/5/15,60-64,נקבה,4118,<15,0,233,379,,0,female
2021/5/9,2021/5/15,65-69,נקבה,3016,<15,0,167,320,,0,female
2021/5/9,2021/5/15,65-69,זכר,2321,<15,<15,143,240,,0,male
2021/5/9,2021/5/15,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,70-74,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/9,2021/5/15,70-74,זכר,1722,<15,0,107,179,,0,male
2021/5/9,2021/5/15,70-74,נקבה,2085,<15,0,148,296,,0,female
2021/5/9,2021/5/15,75-79,זכר,812,<15,0,63,86,,0,male
2021/5/9,2021/5/15,75-79,נקבה,893,<15,0,92,166,,0,female
2021/5/9,2021/5/15,75-79,לא ידוע,<15,0,0,,,,,unknown
2021/5/9,2021/5/15,80+,זכר,946,<15,<15,80,165,,0,male
2021/5/9,2021/5/15,80+,נקבה,1518,<15,0,191,426,,0,female
2021/5/9,2021/5/15,80+,לא ידוע,<15,0,0,,<15,,0,unknown
2021/5/9,2021/5/15,NULL,זכר,3682,<15,0,,,,,male
2021/5/9,2021/5/15,NULL,לא ידוע,174,0,0,,,,0,unknown
2021/5/9,2021/5/15,NULL,נקבה,2503,<15,0,<15,<15,,0,female
2021/5/16,2021/5/22,0-19,זכר,18646,29,0,630,1208,,0,male
2021/5/16,2021/5/22,0-19,לא ידוע,78,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,0-19,נקבה,16641,37,<15,681,1251,,0,female
2021/5/16,2021/5/22,20-24,זכר,4008,<15,0,589,1178,,0,male
2021/5/16,2021/5/22,20-24,לא ידוע,42,0,0,19,23,,0,unknown
2021/5/16,2021/5/22,20-24,נקבה,4389,<15,0,613,1187,,0,female
2021/5/16,2021/5/22,25-29,זכר,4903,<15,0,541,1161,,0,male
2021/5/16,2021/5/22,25-29,נקבה,5550,0,0,607,1287,,0,female
2021/5/16,2021/5/22,25-29,לא ידוע,61,0,0,15,18,,0,unknown
2021/5/16,2021/5/22,30-34,זכר,4928,<15,0,483,984,,0,male
2021/5/16,2021/5/22,30-34,נקבה,5443,<15,0,542,1229,,0,female
2021/5/16,2021/5/22,30-34,לא ידוע,51,0,0,20,30,,0,unknown
2021/5/16,2021/5/22,35-39,זכר,4532,<15,0,405,812,,0,male
2021/5/16,2021/5/22,35-39,לא ידוע,45,0,0,<15,15,,0,unknown
2021/5/16,2021/5/22,35-39,נקבה,4680,<15,0,400,924,,0,female
2021/5/16,2021/5/22,40-44,לא ידוע,30,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,40-44,נקבה,4372,<15,0,299,634,,0,female
2021/5/16,2021/5/22,40-44,זכר,3975,<15,0,308,640,,0,male
2021/5/16,2021/5/22,45-49,לא ידוע,22,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,45-49,נקבה,4546,<15,0,293,587,,0,female
2021/5/16,2021/5/22,45-49,זכר,3891,<15,0,255,554,,0,male
2021/5/16,2021/5/22,50-54,זכר,3307,<15,<15,192,371,,0,male
2021/5/16,2021/5/22,50-54,נקבה,4247,<15,0,239,496,,0,female
2021/5/16,2021/5/22,50-54,לא ידוע,21,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,55-59,זכר,2947,0,0,170,359,,0,male
2021/5/16,2021/5/22,55-59,לא ידוע,17,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,55-59,נקבה,4077,<15,0,196,425,,0,female
2021/5/16,2021/5/22,60-64,לא ידוע,15,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,60-64,זכר,2732,<15,0,128,271,,0,male
2021/5/16,2021/5/22,60-64,נקבה,3812,<15,0,171,381,,0,female
2021/5/16,2021/5/22,65-69,נקבה,2843,<15,0,121,266,,0,female
2021/5/16,2021/5/22,65-69,זכר,2092,<15,0,89,206,,0,male
2021/5/16,2021/5/22,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,70-74,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/16,2021/5/22,70-74,זכר,1581,<15,0,80,153,,0,male
2021/5/16,2021/5/22,70-74,נקבה,1925,<15,0,98,241,,0,female
2021/5/16,2021/5/22,75-79,זכר,747,<15,0,38,72,,0,male
2021/5/16,2021/5/22,75-79,נקבה,862,<15,0,52,133,,0,female
2021/5/16,2021/5/22,75-79,לא ידוע,<15,0,0,,<15,,0,unknown
2021/5/16,2021/5/22,80+,זכר,876,<15,<15,59,146,,0,male
2021/5/16,2021/5/22,80+,נקבה,1747,<15,<15,104,275,,0,female
2021/5/16,2021/5/22,80+,לא ידוע,<15,0,0,,,,,unknown
2021/5/16,2021/5/22,NULL,זכר,3091,35,0,,,,,male
2021/5/16,2021/5/22,NULL,לא ידוע,169,0,0,,,,,unknown
2021/5/16,2021/5/22,NULL,נקבה,2509,<15,0,,,,,female
2021/5/23,2021/5/29,0-19,זכר,26874,20,0,792,1259,,0,male
2021/5/23,2021/5/29,0-19,לא ידוע,109,0,0,15,<15,,0,unknown
2021/5/23,2021/5/29,0-19,נקבה,23573,41,0,822,1302,,0,female
2021/5/23,2021/5/29,20-24,זכר,4861,<15,0,683,1099,,0,male
2021/5/23,2021/5/29,20-24,לא ידוע,53,0,0,21,17,,0,unknown
2021/5/23,2021/5/29,20-24,נקבה,5546,<15,0,668,1058,,0,female
2021/5/23,2021/5/29,25-29,זכר,5761,<15,0,711,1046,,0,male
2021/5/23,2021/5/29,25-29,נקבה,6649,<15,0,666,1138,,0,female
2021/5/23,2021/5/29,25-29,לא ידוע,72,0,0,23,21,,0,unknown
2021/5/23,2021/5/29,30-34,זכר,6054,<15,0,598,1033,,0,male
2021/5/23,2021/5/29,30-34,נקבה,6812,<15,<15,637,1134,,0,female
2021/5/23,2021/5/29,30-34,לא ידוע,80,0,0,20,27,,0,unknown
2021/5/23,2021/5/29,35-39,זכר,5604,<15,0,542,830,,0,male
2021/5/23,2021/5/29,35-39,לא ידוע,56,0,0,<15,30,,0,unknown
2021/5/23,2021/5/29,35-39,נקבה,5969,<15,0,494,899,,0,female
2021/5/23,2021/5/29,40-44,לא ידוע,40,0,0,16,<15,,0,unknown
2021/5/23,2021/5/29,40-44,נקבה,5524,<15,0,380,595,,0,female
2021/5/23,2021/5/29,40-44,זכר,5092,<15,0,390,671,,0,male
2021/5/23,2021/5/29,45-49,לא ידוע,27,0,0,<15,17,,0,unknown
2021/5/23,2021/5/29,45-49,נקבה,5407,<15,0,348,490,,0,female
2021/5/23,2021/5/29,45-49,זכר,4732,<15,0,303,523,,0,male
2021/5/23,2021/5/29,50-54,זכר,3890,<15,<15,263,390,,0,male
2021/5/23,2021/5/29,50-54,נקבה,5030,<15,0,314,428,,0,female
2021/5/23,2021/5/29,50-54,לא ידוע,27,0,0,<15,<15,,0,unknown
2021/5/23,2021/5/29,55-59,זכר,3526,<15,0,209,298,,0,male
2021/5/23,2021/5/29,55-59,לא ידוע,32,0,0,<15,<15,,0,unknown
2021/5/23,2021/5/29,55-59,נקבה,4871,<15,<15,237,331,,0,female
2021/5/23,2021/5/29,60-64,לא ידוע,21,<15,0,<15,<15,,0,unknown
2021/5/23,2021/5/29,60-64,זכר,3143,<15,0,160,198,,0,male
2021/5/23,2021/5/29,60-64,נקבה,4669,<15,0,167,307,,0,female
2021/5/23,2021/5/29,65-69,נקבה,3917,<15,<15,151,234,,0,female
2021/5/23,2021/5/29,65-69,זכר,2933,<15,0,97,189,,0,male
2021/5/23,2021/5/29,65-69,לא ידוע,<15,0,0,,<15,,0,unknown
2021/5/23,2021/5/29,70-74,לא ידוע,<15,0,0,,,,,unknown
2021/5/23,2021/5/29,70-74,זכר,2315,<15,0,76,139,,0,male
2021/5/23,2021/5/29,70-74,נקבה,2781,<15,<15,119,215,,0,female
2021/5/23,2021/5/29,75-79,זכר,1078,<15,0,48,77,,0,male
2021/5/23,2021/5/29,75-79,נקבה,1377,0,0,54,112,,0,female
2021/5/23,2021/5/29,75-79,לא ידוע,<15,0,0,<15,,,0,unknown
2021/5/23,2021/5/29,80+,זכר,1328,<15,<15,58,142,,0,male
2021/5/23,2021/5/29,80+,נקבה,2734,<15,0,129,266,,0,female
2021/5/23,2021/5/29,80+,לא ידוע,<15,0,0,,<15,,0,unknown
2021/5/23,2021/5/29,NULL,זכר,4214,<15,0,,,,,male
2021/5/23,2021/5/29,NULL,לא ידוע,204,0,0,,,,,unknown
2021/5/23,2021/5/29,NULL,נקבה,4075,<15,0,,,,,female
2021/5/30,2021/6/5,0-19,זכר,8769,<15,0,641,772,,0,male
2021/5/30,2021/6/5,0-19,לא ידוע,71,0,0,16,<15,,0,unknown
2021/5/30,2021/6/5,0-19,נקבה,8152,<15,0,684,736,,0,female
2021/5/30,2021/6/5,20-24,זכר,4538,<15,0,705,688,,0,male
2021/5/30,2021/6/5,20-24,לא ידוע,53,0,0,18,20,,0,unknown
2021/5/30,2021/6/5,20-24,נקבה,5100,<15,0,566,545,,0,female
2021/5/30,2021/6/5,25-29,זכר,4799,<15,0,623,631,,0,male
2021/5/30,2021/6/5,25-29,נקבה,5355,<15,0,513,609,,0,female
2021/5/30,2021/6/5,25-29,לא ידוע,63,<15,0,19,21,,0,unknown
2021/5/30,2021/6/5,30-34,זכר,5148,<15,0,547,614,,0,male
2021/5/30,2021/6/5,30-34,נקבה,5420,<15,0,493,599,,0,female
2021/5/30,2021/6/5,30-34,לא ידוע,60,0,0,17,15,,0,unknown
2021/5/30,2021/6/5,35-39,זכר,4679,<15,0,474,504,,0,male
2021/5/30,2021/6/5,35-39,לא ידוע,59,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,35-39,נקבה,4819,<15,0,337,503,,0,female
2021/5/30,2021/6/5,40-44,לא ידוע,34,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,40-44,נקבה,4459,<15,0,321,338,,0,female
2021/5/30,2021/6/5,40-44,זכר,4551,<15,0,330,393,,0,male
2021/5/30,2021/6/5,45-49,לא ידוע,20,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,45-49,נקבה,4737,<15,0,266,266,,0,female
2021/5/30,2021/6/5,45-49,זכר,4674,<15,0,271,313,,0,male
2021/5/30,2021/6/5,50-54,זכר,4023,0,0,185,255,,0,male
2021/5/30,2021/6/5,50-54,נקבה,4555,<15,<15,253,244,,0,female
2021/5/30,2021/6/5,50-54,לא ידוע,24,0,0,<15,16,,0,unknown
2021/5/30,2021/6/5,55-59,זכר,3461,<15,0,153,166,,0,male
2021/5/30,2021/6/5,55-59,לא ידוע,16,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,55-59,נקבה,4145,<15,0,175,210,,0,female
2021/5/30,2021/6/5,60-64,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,60-64,זכר,3116,<15,0,98,157,,0,male
2021/5/30,2021/6/5,60-64,נקבה,4136,<15,0,131,170,,0,female
2021/5/30,2021/6/5,65-69,נקבה,3433,<15,0,115,131,,0,female
2021/5/30,2021/6/5,65-69,זכר,2688,<15,<15,81,125,,0,male
2021/5/30,2021/6/5,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,70-74,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/5/30,2021/6/5,70-74,זכר,2101,0,0,51,87,,0,male
2021/5/30,2021/6/5,70-74,נקבה,2624,<15,0,98,123,,0,female
2021/5/30,2021/6/5,75-79,זכר,986,<15,0,33,53,,0,male
2021/5/30,2021/6/5,75-79,נקבה,1101,<15,0,49,64,,0,female
2021/5/30,2021/6/5,75-79,לא ידוע,<15,0,0,,,,0,unknown
2021/5/30,2021/6/5,80+,זכר,1065,<15,0,42,60,,0,male
2021/5/30,2021/6/5,80+,נקבה,2057,0,0,72,156,,0,female
2021/5/30,2021/6/5,80+,לא ידוע,<15,0,0,,,,,unknown
2021/5/30,2021/6/5,NULL,זכר,4244,<15,0,,,,,male
2021/5/30,2021/6/5,NULL,לא ידוע,435,0,0,,,,,unknown
2021/5/30,2021/6/5,NULL,נקבה,4691,<15,0,,<15,,0,female
2021/6/6,2021/6/12,0-19,זכר,7340,<15,0,7271,506,,0,male
2021/6/6,2021/6/12,0-19,לא ידוע,80,0,0,50,<15,,0,unknown
2021/6/6,2021/6/12,0-19,נקבה,7207,<15,0,7621,530,,0,female
2021/6/6,2021/6/12,20-24,זכר,4963,<15,0,497,413,,0,male
2021/6/6,2021/6/12,20-24,לא ידוע,42,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,20-24,נקבה,4994,<15,0,494,405,,0,female
2021/6/6,2021/6/12,25-29,זכר,5003,<15,0,578,354,,0,male
2021/6/6,2021/6/12,25-29,נקבה,5162,<15,0,412,426,,0,female
2021/6/6,2021/6/12,25-29,לא ידוע,55,<15,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,30-34,זכר,5303,<15,0,451,346,,0,male
2021/6/6,2021/6/12,30-34,נקבה,5052,<15,0,444,371,,0,female
2021/6/6,2021/6/12,30-34,לא ידוע,53,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,35-39,זכר,4714,<15,<15,370,293,,0,male
2021/6/6,2021/6/12,35-39,לא ידוע,34,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,35-39,נקבה,4371,<15,0,338,290,,0,female
2021/6/6,2021/6/12,40-44,לא ידוע,36,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,40-44,נקבה,4375,0,0,247,196,,0,female
2021/6/6,2021/6/12,40-44,זכר,4559,<15,0,233,225,,0,male
2021/6/6,2021/6/12,45-49,לא ידוע,27,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,45-49,נקבה,4684,<15,0,245,189,,0,female
2021/6/6,2021/6/12,45-49,זכר,4796,<15,<15,244,192,,0,male
2021/6/6,2021/6/12,50-54,זכר,4007,<15,0,156,148,,0,male
2021/6/6,2021/6/12,50-54,נקבה,4425,<15,0,180,159,,0,female
2021/6/6,2021/6/12,50-54,לא ידוע,22,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,55-59,זכר,3457,<15,0,152,106,,0,male
2021/6/6,2021/6/12,55-59,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,55-59,נקבה,4095,<15,0,148,129,,0,female
2021/6/6,2021/6/12,60-64,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,60-64,זכר,3020,<15,<15,91,86,,0,male
2021/6/6,2021/6/12,60-64,נקבה,3878,<15,0,90,123,,0,female
2021/6/6,2021/6/12,65-69,נקבה,3192,<15,0,109,88,,0,female
2021/6/6,2021/6/12,65-69,זכר,2672,<15,0,70,69,,0,male
2021/6/6,2021/6/12,65-69,לא ידוע,<15,0,0,<15,<15,,0,unknown
2021/6/6,2021/6/12,70-74,לא ידוע,<15,0,0,,<15,,0,unknown
2021/6/6,2021/6/12,70-74,זכר,2138,<15,0,51,59,,0,male
2021/6/6,2021/6/12,70-74,נקבה,2327,<15,0,67,92,,0,female
2021/6/6,2021/6/12,75-79,זכר,874,0,0,42,33,,0,male
2021/6/6,2021/6/12,75-79,נקבה,957,0,0,32,52,,0,female
2021/6/6,2021/6/12,75-79,לא ידוע,<15,0,0,<15,,,0,unknown
2021/6/6,2021/6/12,80+,זכר,857,<15,0,40,37,,0,male
2021/6/6,2021/6/12,80+,נקבה,1483,0,0,73,106,,0,female
2021/6/6,2021/6/12,80+,לא ידוע,<15,0,0,,<15,,0,unknown
2021/6/6,2021/6/12,NULL,זכר,5837,<15,0,,,,,male
2021/6/6,2021/6/12,NULL,לא ידוע,527,0,0,,,,,unknown
2021/6/6,2021/6/12,NULL,נקבה,5426,<15,0,,,,,female
2021/6/13,2021/6/19,0-19,זכר,9084,50,0,4941,575,,0,male
2021/6/13,2021/6/19,0-19,לא ידוע,241,0,0,54,<15,,0,unknown
2021/6/13,2021/6/19,0-19,נקבה,9532,45,0,5091,595,,0,female
2021/6/13,2021/6/19,20-24,זכר,5022,<15,0,483,412,,0,male
2021/6/13,2021/6/19,20-24,לא ידוע,91,0,0,19,18,,0,unknown
2021/6/13,2021/6/19,20-24,נקבה,5556,<15,0,520,376,,0,female
2021/6/13,2021/6/19,25-29,זכר,5204,<15,0,443,454,,0,male
2021/6/13,2021/6/19,25-29,נקבה,5343,<15,0,484,430,,0,female
2021/6/13,2021/6/19,25-29,לא ידוע,91,0,0,21,22,,0,unknown
2021/6/13,2021/6/19,30-34,זכר,5581,<15,0,430,422,,0,male
2021/6/13,2021/6/19,30-34,נקבה,5443,<15,0,452,426,,0,female
2021/6/13,2021/6/19,30-34,לא ידוע,90,0,0,<15,<15,,0,unknown
2021/6/13,2021/6/19,35-39,זכר,5261,<15,0,366,381,,0,male
2021/6/13,2021/6/19,35-39,לא ידוע,72,0,0,<15,<15,,0,unknown
2021/6/13,2021/6/19,35-39,נקבה,4789,<15,0,376,317,,0,female
2021/6/13,2021/6/19,40-44,לא ידוע,61,0,0,<15,<15,,0,unknown
2021/6/13,2021/6/19,40-44,נקבה,4954,<15,0,291,239,,0,female
2021/6/13,2021/6/19,40-44,זכר,4892,<15,0,267,290,,0,male
2021/6/13,2021/6/19,45-49,לא ידוע,58,0,0,<15,<15,,0,unknown
